,Unnamed: 0,input_article,summary,model_name,faithfulness,relevance,coherence,gpt35_score_0,gpt35_score_1,gpt35_score_2
1302,1851,"Chris and Sue Moores's son Wayne died when his motorbike was struck by a drink driver in 2010. The couple spoke out in response to consultation on proposed reform of sentencing for driving offences. They believe increased sentences should be backed up by manslaughter charges. Mr Moores, 28, was killed by a Vauxhall Astra driven by Donna Hackett on the M4 near Swindon. Hackett, then aged 26, fled and was found by police asleep in a ditch. She served half of a six-year jail term after she was found guilty of causing death by careless driving while drunk. The Ministry of Justice consultation suggests offenders who cause death by careless driving while under the influence of drink or drugs could soon be handed a life sentence - an increase on the current 14-year upper limit. Source: Crown Prosecution Service But Mr and Mrs Moores, from Chandlers Ford, Hampshire, also want the offence to be upgraded to a charge of manslaughter. Mr Moores said: ""Somebody can drive drunk and kill my son. Why is that not manslaughter? ""Nothing can prepare a parent for seeing their child in the mortuary. That will stay with me every day, every day that vision comes into my mind. ""Our life is ruined."" Mrs Moores added: ""There's nothing careless about drink driving. I don't want anybody else to feel like us."" Ms Hackett, who lived in Radnor Street, Swindon, at the time of the offence, appealed against her sentence in September 2011, but was refused. A Ministry of Justice spokesperson said: ""We are determined to make sure those who kill whilst driving under the influence of alcohol or drugs face the full force of the law. ""That is why we are consulting on plans that will see the maximum sentence for a number of offences in this area increase from 14 years to life."" A response to the Ministry of Justice consultation, which closes on 1 February, is due to be published by May.","The Moores family is advocating for increased sentences for those who cause death by driving under the influence of drugs or alcohol, preferably in the form of a manslaughter charge.",openai_text-davinci-002,1.0,4.333333333333333,4.333333333333333,YES,YES,YES
1303,1430,"Fifty people were on the First Great Western rail replacement service from Oxford to Didcot when it was hit at Drayton, at 00:30 GMT. One of the three people taken to hospital sustained serious but non life-threatening injuries, police said. The southbound carriageway has been reopened but investigations are continuing. The remaining passengers, who did not require hospital treatment, were taken to Abingdon police station. Passenger Rebecca Crow posted a picture of her injuries on Twitter and wrote: ""I was on the bus, it was insane. Very thankful for no fatalities; just a bust up face!"" The bus was a replacement for the 00:05 First Great Western service from Oxford to Didcot. Bus passenger Adam Graves said on Twitter: ""One moment the bus power failed, a minute or 2 later the lorry hit us. Bus ended up part down the embankment. #a34"" He later told BBC News: ""It sort of jumped forward. There were people screaming inside. ""Then you suddenly noticed you're falling out of your seat - everyone was flying everywhere. ""Once that initial shock had passed people were quite calm. ""A lot of people on the bus had been coming back from a gig in Oxford, that's where I'd been, that kept people calm as a few recognised each other."" In a statement, a First Great Western spokesman said the firm was ""keen"" to offer support to all of the bus passengers and their families. He said initial reports from its own contractor ""suggest the driver followed correct safety procedures"", but added police were investigating. ""We are offering them any assistance we can to understand the full details of the incident,"" he said. The A34 was shut between the Botley and Milton interchanges. It had been due to reopen at 11:00 but was delayed due to difficulties in recovering the vehicles, police said. Officers on site were having problems earlier with drivers ignoring the closure and driving through, according to BBC Radio Oxford travel reporter Sara Dumbell. She said diversions had also led to lengthy traffic delays in the area.","The bus was a replacement for the 00:05 First Great Western service from Oxford to Didcot.

What is the difference between the following two sentences?

The bus was a replacement for the 00:05 First Great Western service from Oxford to Didcot.

The bus was a replacement for",openai_davinci,1.0,2.6666666666666665,2.333333333333333,NO,NO,NO
1304,484,"Media playback is unsupported on your device 10 November 2014 Last updated at 03:26 GMT While there's a big focus on the meetings between some of the world's largest countries, there is a second, parallel conference going on. This one features the CEOs of some of world's largest corporations with big operations in the region, like the US retailing giant Walmart. The BBC's Celia Hatton reports.","Media playback is unsupported on your device

Media captionThe BBC's Celia Hatton reports on the parallel conference going on at APEC

The APEC CEO Summit is a forum for business leaders to discuss issues of common interest.

What is the APEC CEO Summit?

The AP",openai_davinci,0.6666666666666666,3.333333333333333,2.6666666666666665,NO,NO,NO
1305,1757,"Top-flight sides Birmingham City and Manchester City will meet at the national stadium on Saturday, 13 May. The attendance is now set to surpass the 32,912 that saw Arsenal Ladies beat Chelsea 1-0 in the 2016 final. Wembley staged the event for the first time in 2015 and is set to continue doing so for the foreseeable future. Birmingham - who won the trophy at Ashton Gate in 2012, in front of fewer than 9,000 people - are in their second final, while Women's Champions League semi-finalists Manchester City are yet to win the competition. The 2016 Women's Super League One champions beat Liverpool in this year's semi-finals, while Birmingham knocked out 2015 winners Chelsea on penalties.","The Women's Super League One champions, Birmingham City, will play Manchester City in the national stadium on Saturday, 13 May. The attendance is now set to surpass the 32,912 that saw Arsenal Ladies beat Chelsea 1-0 in the 2016 final.",openai_text-curie-001,0.6666666666666666,4.333333333333333,4.333333333333333,YES,YES,NO
1306,95,"Three people were left seriously injured in the incident on Marine Drive, Rhos-on-Sea, Conwy county, at about 14:25 GMT on Wednesday. A black Citroen came off the promenade, down a grassy slope and through iron railings before rolling on to rocks. Two adults and a teenager, all believed to be women, were taken to hospital. An adult and teenager were airlifted to Ysbyty Gwynedd in Bangor, Gwynedd, while a second adult was taken by ambulance to Glan Clwyd Hospital, Bodelwyddan, Denbighshire.",The article above was written by BBC News.,openai_curie,0.0,1.0,1.6666666666666667,NO,NO,NO
1307,1020,"Pakistan seemed to be cruising to a draw before debutant Adil Rashid - who returned 0-163 in the first innings - turned the match with five wickets. Needing 99 to win, England sent out Jos Buttler and Ben Stokes in the top four. But they were eventually beaten by the fading light, finishing 25 runs short of a famous victory on 74-4. The tourists could not find the boundary frequently enough before the umpires brought the teams off, with Joe Root 33 not out. However, this was a hugely impressive performance from England and one that will fill them with confidence ahead of the second Test in Dubai, which begins on Thursday. After England concluded their innings on 598-9 in the morning, Pakistan looked assured at 113-3 shortly after tea, leading by 38 with seven second-innings wickets remaining. But the match turned when veteran batsman Younus Khan, playing in his 102nd Test match, mistimed a wild heave to give Rashid his first Test wicket - caught at point by Stokes. Rashid - whose figures in the first innings were the worst ever by a debutant - then quickly added a second victim, having Asad Shafiq caught behind for six. The door was opened for England, and Rashid and Moeen Ali barged through it as they polished off the last five wickets for 14 runs. Pakistan skipper Misbah ul-Haq - who had played with restraint for his 51 - inexplicably aimed an uncharacteristic slog at Moeen and was bowled. Moeen then removed Wahab Riaz caught behind, before Rashid claimed the final three wickets - all superbly caught at first slip by James Anderson. England sensed an unlikely victory, but their reorganised batting order could not score quickly enough as Pakistan's tactic of spin from both ends and fielders on the boundary brought them regular wickets. Makeshift opener Buttler was trapped lbw for four, Moeen and Stokes were caught on the boundary in quick succession, and Jonny Bairstow was stumped attempting a big shot. However, in truth it was mistakes earlier in the match that ultimately proved more costly as England fell just short of their first win on the subcontinent since beating India in Kolkata in 2012. In Pakistan's first innings, Ian Bell dropped Mohammad Hafeez (98) and Shafiq (107) at slip early in their innings. And Shoaib Malik, who made 245, was dismissed off a no-ball by Stuart Broad. England captain Alastair Cook, whose record-breaking 263 in the first innings was ultimately in vain, admitted England were frustrated to come so close to victory. ""We'd have liked another three or four overs at the end but that's the way it goes,"" he said. ""I can't fault the guys for hanging in there on that wicket. ""The pitch did deteriorate and spun more today which gave us hope, so it's a bit of a bittersweet finish. We knew we had to put the pressure on Pakistan and then on the last day you never know. ""We played a good game and so did Pakistan. They were a bit sloppy today and we put","England narrowly lost the Pakistan match by 25 runs, despite a strong performance from the tourists. Adil Rashid was the key player, taking 5 wickets in the first innings and helping England to a lead before the umpires brought the teams off. However, Pakistan's spinners and fielders were able",openai_text-curie-001,1.0,4.333333333333333,3.0,NO,NO,NO
1308,563,Media playback is unsupported on your device 31 July 2015 Last updated at 18:45 BST They include those who have travelled north across the border. BBC Ireland Correspondent Andy Martin reports.,"The Irish government has said it will not accept a request from the UK government to share information on the number of undocumented migrants crossing the border.

The Irish government has said it will not accept a request from the UK government to share information on the number of undocumented migrants crossing the border.

The Irish",openai_curie,0.3333333333333333,2.6666666666666665,3.6666666666666665,NO,NO,NO
1309,1264,"Returning officers were ordered to physically deliver paper copies of their constituency's tallies to the counting centre in the capital. Election officials have urged patience. Uhuru Kenyatta, who faces trial at the International Criminal Court, has been leading in early presidential results declared from Monday's tightly contested election. He is due to stand trial at The Hague next month for allegedly fuelling violence after the disputed 2007 election. He denies the charge. His closest rival is outgoing Prime Minister Raila Odinga. With provisional results in from more than 40% of polling stations earlier on Wednesday, Mr Odinga had 42% of the vote compared with Mr Kenyatta's 53%. However, Mr Odinga's allies remain confident that he will gain ground as results from his strongholds, including the Coast Province, are declared. More than 1,000 people were killed in the violence which broke out in 2007-08 after Mr Odinga claimed he had been cheated of victory by supporters of President Mwai Kibaki, who is stepping down after two terms in office. The BBC's Solomon Mugera in the capital, Nairobi, says Kenyans are becoming increasingly anxious about the delay in finalising the results. Some businesses and schools across the country have remained shut since Monday's election, he says. This has led to a shortage of goods, pushing up the prices of basic foodstuff in areas such as Kibera, the biggest slum in Nairobi and a stronghold of Mr Odinga, our correspondent adds. Uhuru Kenyatta Raila Odinga Profile: Uhuru Kenyatta Profile: Raila Odinga Some electoral officials have had to drive hundreds of kilometres to the counting centre in Nairobi to deliver paper copies of the tally of their returns. At about 13:00 local time, returning officers from only 53 of the 290 constituencies had arrived and the election commission said it would announce results from constituencies as they were ready. Its website had stopped giving updated results from the presidential race on Wednesday, and was still showing figures from Tuesday night. Our correspondent says the large number of spoiled ballots - about 6% of the total vote, well over double the number of votes cast for the third-placed candidate, Musailia Mudavadi - has become a major bone of contention. Mr Odinga's Coalition of Reforms and Democracy (Cord) wants them to be counted, but Mr Kenyatta's Jubilee Coalition is resisting this. Late on Tuesday, the election commission announced that the spoiled ballots would count in the overall vote total, increasing the likelihood of a run-off between the top two candidates, news agencies report. Mr Kenyatta's running mate William Ruto, who is also facing a trial at the ICC, said foreign embassies may have influenced such a decision. ""We want to believe that this is not an attempt to deny the Jubilee Coalition a first-round victory as is clearly now on the wall,"" he is quoted by Reuters news agency as saying. But the election commission now says a decision on what to do about the spoiled ballots will be taken after all other votes are counted, our correspondent reports. If no agreement is reached, one of the presidential","The election commission has not yet released the final results of the presidential election, due to a large number of spoiled ballots and slow delivery of results from around the country.",openai_text-davinci-002,1.0,4.333333333333333,4.0,YES,YES,YES
1310,742,"Asghar Buksh, 55, repeatedly struck mother-of-six Nasreen Buksh over the head with a heavy blunt object which has never been found. He admitted culpable homicide on the basis of diminished responsibility after saying he had no recollection of the killing at Dixon Avenue, Glasgow, on 24 September last year. Buksh will be sentenced on 27 June. The High Court in Glasgow heard that 43-year-old Mrs Buksh died after being struck on the head at least five times. Pathologists told the court that the lack of defensive injuries and the position of her body suggested she was assaulted as she slept. Following the attack, Buksh went to Cathcart Police Station and told an officer: ""I've come to hand myself in. I think my wife's dead. I hit her on the head. I did it."" The court was told that three psychiatrists described Buksh as suffering from an acute stress disorder at the time. Prosecutor Gordon Lamont said: ""The accused and his wife had been married for 25 years, but over the last 10 or 11 years their relationship appears to have broken down and they became increasingly estranged, albeit, still residing under the one roof. ""They slept separately and Mrs Buksh routinely slept on the sofa in the living room. Their children report that they barely spoke to each other."" Mr Lamont said the problems in the marriage intensified after Mrs Buksh went to Pakistan on holiday in May last year. He said she had become involved with another man and was making plans to move to Pakistan. The court also heard that two days before he killed his wife, Buksh went to Paisley Police Office and spoke with a support officer saying he feared his wife was going to take their youngest child, aged 10, to Pakistan and not return. He also made an emergency doctor's appointment and said he was suffering from stress and not sleeping. He was prescribed medication for stress. Defence counsel Sarah Livingstone said: ""My client has no memory of this incident. His amnesia is absolutely genuine. ""This is not a case where this man was a bad husband, there was no domestic abuse. This was an unhappy marriage, but however, unhappy it was it didn't justify killing his wife. ""He suffered an acute stress reaction. Three psychiatrists all agree that he was suffering from an abnormality of the mind."" Judge Lord Burns deferred sentence on Buksh until 27 June at the High Court in Edinburgh for background reports.","Asghar Buksh, 55, killed his wife Nasreen Buksh by striking her over the head with a heavy blunt object, which has never been found. Buksh admitted culpable homicide on the basis of diminished responsibility, and will be sentenced on 27 June.",openai_text-curie-001,1.0,5.0,5.0,YES,NO,NO
1311,863,"The woman, 37-year-old Wu Shuoyan, is alleged to have been killed last May simply for refusing to hand over her phone number to cult members. The murder, filmed on CCTV and on mobile phones, sparked outrage. The Church of the Almighty God cult is banned in China but claims to have millions of members. Following the brutal killing in May, Chinese authorities said that they detained hundreds of members of the cult, reports the BBC's Martin Patience in Beijing. Interviewed in prison later, one of the defendants, Zhang Lidong showed no remorse. He said: ""I beat her with all my might and stamped on her too. She was a demon. We had to destroy her."" The group had entered a small McDonalds branch in Zhaoyuan in Shandong province last May soliciting phone numbers and hoping to recruit members to their cult. Ms Wu was waiting in the restaurant with her seven-year-old son and when she refused to give her number, an act which prompted the beating while they screamed at other diners to keep away or they would face the same fate. The public face of the Church of the Almighty God is a website full of uplifting hymns and homilies. But its core belief is that God has returned to earth as a Chinese woman to wreak the apocalypse. The only person who claims direct contact with this god is a former physics teacher, Zhao Weishan, who founded the cult 25 years ago and has since fled to the United States, says BBC China Editor Carrie Gracie. No-one knows exactly where he is, but much of the website's message of outright hostility to the Chinese government is delivered in English as well as Chinese. The cult complains that religious faith has suffered from persecution by the Communist Party. Since the McDonald's murder, public outrage has forced the authorities to increase pressure on the Church of the Almighty God with almost daily arrests and raids.","The article discusses a brutal murder that took place in a McDonalds in China, allegedly committed by members of the Church of the Almighty God cult.",openai_text-davinci-002,1.0,4.666666666666667,5.0,YES,YES,YES
1312,1598,"sportscotland says it has yet to decide where the cuts will fall amid concerns that elite athletes could suffer. The cuts are being blamed on reduced government spending and a drop in National Lottery ticket sales - a major contributor to sports backing. Governing bodies are bracing themselves for potential job losses. About 60% of funding is made up from Scottish Government money, with lottery sales making up the rest. In the year ending 2015, total revenue was £65.1m, which is divided up and awarded to 52 sports. By the end of next year, that figure will have fallen to £51.8m - a cut to the Scottish sporting budget of 20% in just three years. sportscotland chairman Mel Young said: ""It's heartbreaking to me because I know the effort the sport governing bodies and the community that's around it; the volunteers and the mums and dads. ""And, to have to say that we're having to cut some money back is, I believe, not the right way to go."" Former badminton player Susan Egelstaff, a double bronze medallist at the Commonwealth Games [in 2002 and 2006] and an Olympian, fears the cuts will have ""a huge impact"". ""What that means in the future is that Scotland will be constantly playing catch-up,"" she said. ""It's almost impossible to catch up if you fall too far behind the leading nations."" The Scottish Government said sport and physical activity play a ""key role"" in a healthy Scotland and that ""significant"" investment would continue in those areas. ""Having successfully delivered the Commonwealth Games [in 2014] we are now focusing on protecting or raising investment in areas intended to decrease health inequality and improve life chances, and the small reduction in the sport budget allows us to support those priorities,"" Minister for Sport Aileen Campbell said. ""There is on-going support for active lifestyles through capital investment in cycling and walking, and over the last 10 years we have invested £168m in sport infrastructure - from grassroots to the elite performance which has increased the facilities and opportunities to get people active and achieve on the world stage at both the Olympics and Commonwealth Games.""","The Scottish Government is cutting funding for sport by 20% over the next three years, which could lead to job losses and reduced opportunities for athletes.",openai_text-davinci-002,1.0,4.333333333333333,3.6666666666666665,YES,YES,YES
1313,1714,"Though the unverified story was short on details, and did not have the husband's side of the story, ""divorced because of fat face"" quickly became a top trend on microblogging network Weibo. State media picked up the story on Thursday, which was first reported in a local evening paper earlier this week. Liaoshen Wanbao reported the 49-year-old woman in Shenyang city had claimed her husband had divorced her 10 years ago because he disliked the shape of her face, said to be ""large and square"" with ""fat cheeks"". She said it spurred her to undergo facial surgery three times at a local hospital to shave her jawbones and reshape her face into a slimmer shape. During the third surgery the doctors discovered that if they proceeded further her nerves may be damaged, and halted the procedure. The woman, identified only by her surname Wang, later sued the hospital for 1.7 million yuan ($260,900; Â£183,900) in damages. She alleged the surgery had left her with soreness in her chin, and she could only eat and drink through a straw as ""when she exerted force on her lower jaw, she had the sensation that it would break"". The hospital, however, argued that the surgeries were conducted according to regulations, and pointed out that they encouraged her to seek psychiatric help instead of a third operation, which she refused. After mediation the woman agreed to accept 20,000 yuan ($3,100, Â£2,200) as compensation, said the report. On Weibo, some condemned the woman's husband, but others also chastised the woman. One top-voted comment read: ""It's purely an excuse, if her face was large then why did he decide to marry her in the first place? If he stopped loving her then he should have just said so."" It continued: ""This woman is also very silly to have believed that her face shape was the real reason for the divorce, she is lying to herself."" Said another Weibo user: ""Even if you had gone for facial surgery and made your face smaller, he would still have found other reasons to divorce you."" One person noted the sharp difference in the compensation amount and voiced suspicions: ""1.7 million was dropped to 20,000, it makes me wonder if she really did have a problem with her jaw."" Still others took the opportunity to crack jokes. ""What an odd reason for divorce! I wonder how square was this woman's square-shaped face? Like a television set? Microwave oven?"" Plastic surgery has long been a hot topic on Weibo. In December, users similarly expressed outrage when a Chinese man took out a newspaper advertisement pleading for his wife to go for plastic surgery. More than seven million cosmetic surgeries were performed in China in 2014. The industry's value, pegged at around 400bn yuan, is expected to double by 2019, according to the China Association of Plastics and Aesthetics.","A Chinese woman divorced her husband because he didn't like her face.

What is the main purpose of the article?

To tell a story about a woman who divorced her husband because he didn't like her face.

What is the main idea of the article?

A woman divorced",openai_davinci,0.6666666666666666,2.0,2.0,NO,NO,NO
1314,1484,"In an email from Fergus Wilson to his letting agency, leaked to The Sun, he banned ""coloured"" people from renting his homes ""because of the curry smell"". Rebecca Hilsenrath, head of the Equality and Human Rights Commission, said the remarks were ""truly disgusting"" as well as unlawful. Mr Wilson said it was ""not a colour issue"" but an ""economic judgement"". Speaking to BBC Asian Network, Mr Wilson, who has amassed nearly 1,000 buy-to-let properties in Kent, said a property he had bought from an Indian couple cost him about Â£12,000 because the curry smell became a ""massive problem"" and he was forced to rip up the carpet and take the house off the market for six months. ""If that makes me racist, that makes 99% of people who buy houses racist,"" he said. ""How many white people are going to go into a house that smells of curry and are going to buy [it]?"" The Equality and Human Rights Commission is investigating and says it will seek legal action where necessary. Ms Hilsenrath said: ""There are still deep inequalities in our society as our race report demonstrated and these comments show why. ""As a country we all assume we have left the dark ages behind, but clearly there is more to be done. ""We will investigate and will be asking Mr Wilson to explain his actions. Unless we are satisfied that he will not break the law in the future we will take legal action"". Kent Police also said it was working to establish if any offences had taken place. In the past, Mr Wilson evicted all 200 of his housing benefit tenants, saying he would rather have ""migrants as tenants than people on benefits"".","Fergus Wilson, a buy-to-let property owner in Kent, has been accused of racism after an email leaked in which he banned ""coloured"" people from renting his homes due to the smell of curry.",openai_text-davinci-002,1.0,4.666666666666667,5.0,YES,NO,YES
1315,891,"Kleptomaniac Theo, from Ipswich, first hit the headlines in 2013 for stealing Christmas decorations. Recently he has been stealing toy food, including a pineapple and an aubergine. ""We are deeply ashamed of our cat, especially as he had convinced us that he had changed his criminal ways,"" his owner wrote to neighbours. Rachael Drouet created a leaflet for her neighbours in a bid to reunite the stolen items with their rightful owners. ""This year has been relatively quiet, save for some Bettaware catalogues and the odd flat balloon,"" the leaflet read. ""Until a few days ago when he started bring home toy food. ""So far we have cheese, a green pepper, fish, a pineapple, an aubergine, and a felt basket to put them all in."" Theo, a five-year-old Siamese cross, also managed to bring home a child's body warmer. Earlier this year, he stole a catalogue from a house down the street owned by a policeman, which Ms Drouet said ""wasn't ideal"". Among the items stolen in the last couple of years are muslin cloths, fluffy pens, a USB phone charger cable and a child's piece of art. Theo also took to stealing Christmas decorations from neighbours' trees. Ms Drouet said this year she managed to reunite items from Theo's haul with their rightful owners before too long. ""I wrote the flyers and then luckily managed to find out who all the things belonged to,"" Ms Drouet said. ""You get tired of knocking on neighbours' doors and saying 'me again'"".","Theo, a five-year-old Siamese cross, has a habit of stealing toy food, Christmas decorations, and other various items from his neighbors.",openai_text-davinci-002,1.0,4.666666666666667,4.333333333333333,YES,NO,YES
1316,1577,"Adrian Ismay, 52, was seriously hurt after a booby-trap device exploded under his van in Belfast on 4 March. The police said that a post-mortem examination showed he died as a ""direct result of the injuries"" of the bomb. A dissident republican group, widely referred to as the new IRA, said it carried out the attack. The organisation said Mr Ismay was targeted for training officers at Maghaberry Prison near Lisburn, County Antrim. Sue McAllister, director general of the Northern Ireland Prison Service, spent time with the Ismay family on Wednesday. She said they were ""devastated and beyond shock at what's happened"". ""Like all of us, they thought that he was on the mend and was doing really well,"" said Mrs McAllister. ""We thought he would make a full recovery, we expected him to come back to work in due course, so we're all shocked, but particularly Sharon and her daughters."" Mrs McAllister condemned the behaviour of some paramilitary inmates at Maghaberry Prison, who reportedly cheered, smoked cigars and mocked wardens at the high-security jail when news of Mr Ismay's death filtered through. ""This was just unacceptable behaviour by a very small number of prisoners,"" said Mrs McAllister. ""My colleagues in Maghaberry dealt with it professionally, with great fortitude and with the courage they display on a daily basis."" She admitted she and her colleagues in the Prison Service felt ""very angry"" on hearing the reports of the celebrations in the exercise yard of the prison. ""We encounter challenging behaviour by a small number of prisoners every day, and we deal with it with great professionalism and we do not stoop to behaving that way in response,"" she added. A man appeared in court on Saturday charged in connection with the bomb attack on Mr Ismay. Det Ch Insp Richard Campbell said it was ""yet another difficult day for the Ismay family, his friends and colleagues as they struggle to come to terms with the events of the past 12 days"". He added: ""We have spoken to the family this morning and advised them of this development. ""We are also liaising with the Public Prosecution Service in relation to the individual who is currently charged with attempted murder and causing an explosion with intent to endanger life."" The PSNI have also repeated an appeal for information on two cars that police believe may have been used by the bombers - a red Citroen C3 and a silver Skoda Fabia.","The police said that a post-mortem examination showed he died as a ""direct result of the injuries"" of the bomb.

What is the difference between a post-mortem examination and a toxicology report?

A post-mortem examination is a medical examination of a body after death. It is",openai_curie,1.0,4.0,3.333333333333333,NO,NO,NO
1317,1038,"Media playback is not supported on this device Peaty, 22, who also retained his 100m title on Monday, finished in 25.99 seconds - just short of the world record 25.95 he set in the semi-final. Brazil's Joao Gomes Junior took silver and South African Cameron van der Burgh was third. ""I'm feeling very good. I'm so, so happy with my displays,"" Peaty said. He was speaking to the BBC after taking part in the 4x100m mixed medley relay final, in which defending champions Britain finished fifth. USA won in a world record time of three minutes 38.56 seconds. Australia took silver, with China and Canada in joint third. It was a different story in his individual race, earlier. Peaty was level with his rivals in the first few strokes before he pulled away after 30 metres. The City of Derby swimmer appeared set to break the world record for a third time in two days, but narrowly fell short. The Briton suggested ""equilibrium"" was key to his successes. ""I'm a massive believer that all areas of your life need to be equal for you to perform at your best,"" he added. ""Lifestyle, family and friendships. If one is out then you are not going to be at that level."" Media playback is not supported on this device Van der Burgh, the 2009 and 2013 world champion in the 50m breaststroke, paid tribute to Peaty's powerful performances. ""I think I have to retire and give it a few years and come back when he's older,"" joked the 29-year-old. ""It's really impressive. It's not even breaststroke anymore, he's swimming like a new kind of stroke, like a metamorphosis between [butter]fly and breast. Former British swimmer Mark Foster told BBC Sport that Peaty's display was ""immense"". ""There not enough words to describe how good he is,"" he said. ""Under 26 seconds for the second time - only four hundredths of a second off his best time. It was, again, an immense swim."" Karen Pickering, British 2001 world 4x200m freestyle gold medallist We all know how strong Peaty is. In his semi-final he was a little bit lower in the water as he set his world record. Because he's not quite as high as he is in the 100m, he has a quicker turnover. He can keep that up for 50m, but not for a 100m - that's why he went to 25.95 seconds. You couldn't do that in the 100m because of the build-up of lactic acid. But because it's Adam Peaty, he might be able to manage that in a year. Watch the full interview on BBC Radio 5 live's page Rebecca Adlington, double Olympic champion at Beijing 2008 He is the poster boy for swimming across the world, not just in Britain Adam gets the biggest cheer from the crowd for a non-Hungarian for the whole meet. Everyone wants to see him do well because he's such a likeable character. No-one is even close to him, so you ask yourself how much more can he improve. Media playback is not supported on this","Please enter the text in the box below.

Powered by Wordpress.com and the BBC News.",openai_curie,0.0,1.0,1.6666666666666667,NO,NO,NO
1318,206,"The shelter - in a hollow left behind by a fallen tree - at Blick Mead was used over a 90-year period from 4336 BC, it is believed. Archaeologist David Jacques, said: ""They... used the stump of the tree, about three metres high, as a wall."" The finds are being shown to United Nations heritage experts, who are currently visiting Stonehenge. Archaeologists are concerned a planned 2.9km tunnel being considered for the nearby A303 main road will damage the site. Discoveries have also shown stones were warmed up by the Mesolithic Period inhabitants and used in a hearth to emit heat in the earthy snug. Mr Jacques, a senior research fellow at the University of Buckingham, has worked at Blick Mead for over a decade, making a number of discoveries about the inhabitants. The tree stump created a wall height similar to a ""modern bungalow"". ""They've draped probably animal skins or thatch around the basin and connected it to a post so it's a very comfortable snug little place,"" he said. The wooden wall of the hollow was lined with flints and the large earthy pit created by the tree root lined with cobbles and decorated with ""exotic"" stones from outside the area. ""There are some clever and sophisticated things going on, the hot stones that they put into this little type of alcove wouldn't have been on fire,"" explained Mr Jacques. ""It looks more like these people have been using these hot stones as a type of storage heater so that you've got a lot of warmth coming off them."" Mr Jacques will meet the UN experts later to ask for the route to be moved closer to Salisbury and for hydrological assessments to be made. ""It's very likely the water flow would be reduced in and around the site,"" he said. ""It would take out all the organics and destroy all the animal bone we've been finding which is crucial for finding where they have been living and for getting radiocarbon dates from all the organics like pollen and wood. ""This is massively important for reconstructing what the landscape would have looked like."" Andy Rhind-Tutt, former mayor and chairman of Amesbury Museum and Heritage Trust said: ""I sincerely hope the team delivering the long-awaited A303 improvement look seriously at an alternative alignment south of Salisbury and away from this unequalled archaeological landscape. ""It would be criminal to destroy such a rich heritage and connection with our ancestors for the sake of blocking the view to the passing public of Stonehenge.""","Archaeologists are concerned a planned 2.9km tunnel being considered for the nearby A303 main road will damage the site at Blick Mead, which was used over a 90-year period from 4336 BC.",openai_text-curie-001,1.0,4.0,4.333333333333333,YES,YES,YES
1319,392,"In a 6-3 decision, the justices said that tax subsidies that make health insurance affordable for low-income individuals can continue. The ruling preserves the law known as Obamacare, which Mr Obama considers a major part of his presidential legacy. Republicans have vowed to continue fighting the law. ""We've got more work to do, but what we're not going to do is unravel what has now been woven into the fabric of America,"" Mr Obama said. The case, known as King v Burwell, was the second major challenge the law has faced in the US's highest court. Unlike in many other western countries, the US does not have a single-payer healthcare system. Private companies, rather than the US government, provide health insurance for US citizens. The enactment of the Affordable Care Act (ACA) - one of Mr Obama's most significant and controversial domestic achievements - in 2010 mandated that every American had to purchase private insurance. It provided the subsidies to allow many to do so. In 2012, the mandate portion of the law was challenged in the court. The justices ruled to preserve it. In that decision, as in the decision on Thursday, Chief Justice John Roberts surprised observers by siding with his liberal colleagues in support of the law. ""Congress passed the Affordable Care act to improve health insurance markets, not to destroy them,"" Chief Justice John Roberts wrote in the opinion. Justice Anthony Kennedy dissented in 2012, but sided with the majority on Thursday. Had the court made the opposite decision, an estimated 8.7 million people in the US would have been at risk of losing the aid that makes healthcare affordable. The stakes could not have been higher. People's health (crucially important) and Obama's legacy (less important, but for him and those around him fairly vital) were at stake. Well a politically finely balanced Supreme Court has given an emphatic, overwhelming vote in favour of the president by 6-3. I bet ""No-drama Obama"" is high-fiving anyone and everyone in the White House - that is how big it is. Obama defies lame-duck expectations Demonstrators gathered outside the court as early on Thursday morning. Reading updates on their mobile phones, the crowd became jubilant when they learned mid-morning that the court had ruled in their favour. Some began dancing, while others chanted ""If you're covered and you know it clap your hands."" ""This is a big sigh of relief for millions across the country,"" said Ron Pollack of Families USA, a health-care advocacy organisation. ""The ACA is not just the law of the land, it will remain the law of the land"". ""Today is a good day for healthcare in America,"" said activist Benton Strong. ""I hope this is the end of the line."" Demonstrators opposing the subsidies did not have a large visible presence. Justice Antonin Scalia wrote in his dissent that the Supreme Court is setting a precedent of favouring some laws over others. ""We should start calling this law Scotuscare"" Justice Scalia wrote, referring to the court's acronym. ""Today's interpretation is not merely unnatural; it is unheard","The Supreme Court has upheld the Affordable Care Act, also known as Obamacare, in a 6-3 decision.

Summarize the above article in 1 sentence.

The Supreme Court has upheld the Affordable Care Act, also known as Obamacare, in a 6-3 decision.

What are",openai_davinci,1.0,4.0,2.6666666666666665,YES,YES,YES
